adcode,name,longitude,latitude
140729000000,灵石县,111.7856179,36.8533675
140781000000,介休市,111.9235632,37.0326864
140802000000,盐湖区,111.0043771,35.02142533
140821000000,临猗县,110.780407,35.14954224
140822000000,万荣县,110.8445761,35.4211088
140823000000,闻喜县,111.2314104,35.3629312
140824000000,稷山县,110.9894146,35.61040357
140825000000,新绛县,111.2314065,35.6226301
140826000000,绛县,111.5754865,35.49727637
140827000000,垣曲县,111.6766067,35.30301452
140828000000,夏县,111.2264315,35.14746178
140829000000,平陆县,111.2234805,34.84292515
140830000000,芮城县,110.7006115,34.69938811
140881000000,永济市,110.4545777,34.87282971
140882000000,河津市,110.7185721,35.60192658
140902000000,忻府区,112.7526137,38.40987982
140921000000,定襄县,112.9635286,38.47997431
140922000000,五台县,113.2614511,38.73418159
140923000000,代县,112.9665519,39.07272835
140924000000,繁峙县,113.2714083,39.19523743
140925000000,宁武县,112.3263982,39.02434238
140926000000,静乐县,111.9454319,38.36514709
140927000000,神池县,112.2173828,39.09687582
140928000000,五寨县,111.8534099,38.91701991
140929000000,岢岚县,111.5794778,38.71015104
140930000000,河曲县,111.1444486,39.39070249
140931000000,保德县,111.0925418,39.02833693
140932000000,偏关县,111.5144735,39.44223009
140981000000,原平市,112.7174871,38.7364759
141002000000,尧都区,111.5864302,36.08456223
141021000000,曲沃县,111.4823964,35.64732734
141022000000,翼城县,111.7253755,35.74442908
141023000000,襄汾县,111.4485401,35.88206267
141024000000,洪洞县,111.6815894,36.25946708
141025000000,古县,111.9265731,36.27233806
141026000000,安泽县,112.2566128,36.15351438
141027000000,浮山县,111.855385,35.97439275
141028000000,吉县,110.6885464,36.10399906
141029000000,乡宁县,110.8534979,35.97644167
141030000000,大宁县,110.7593844,36.47130569
141031000000,隰县,110.9475913,36.69906138
141032000000,永和县,110.6384159,36.76590867
141033000000,蒲县,111.1024741,36.41800543
141034000000,汾西县,111.5695463,36.65878226
141081000000,侯马市,111.3783966,35.62536482
141082000000,霍州市,111.7615094,36.57460695
141102000000,离石区,111.1574908,37.52357748
141121000000,文水县,112.0355987,37.44430008
141122000000,交城县,112.1625677,37.55777224
141123000000,兴县,111.1343921,38.46880378
141124000000,临县,110.9984149,37.95721067
141125000000,柳林县,110.8953898,37.43549296
141126000000,石楼县,110.8415955,37.0044705
141127000000,岚县,111.6785922,38.28502879
141128000000,方山县,111.2503704,37.90102024
141129000000,中阳县,111.1856296,37.36287279
141130000000,交口县,111.1876282,36.98787267
141181000000,孝义市,111.785606,37.15106332
141182000000,汾阳市,111.7945966,37.27129179
150102000000,新城区,111.6716201,40.86387702
150103000000,回民区,111.6304702,40.81450636
150104000000,玉泉区,111.6815751,40.75805897
150105000000,赛罕区,111.7084206,40.79839424
150121000000,土默特左旗,111.1695867,40.73529371
150122000000,托克托县,111.2005749,40.28314673
150123000000,和林格尔县,111.8284302,40.38479774
150124000000,清水河县,111.6535765,39.92633385
150125000000,武川县,111.4574971,41.10241872
150202000000,东河区,110.0503948,40.58222804
150203000000,昆都仑区,109.8455383,40.64764411
150204000000,青山区,109.907416,40.64947307
150205000000,石拐区,110.0676769,40.68299912
150206000000,白云鄂博矿区,109.9796258,41.77499523
150207000000,九原区,109.969588,40.61339659
150221000000,土默特右旗,110.5303893,40.57512743
150222000000,固阳县,110.0664326,41.04016285
150223000000,达尔罕茂明安联合旗,110.4395209,41.70454855
150302000000,海勃湾区,106.8294386,39.69690799
150303000000,海南区,106.898471,39.44682752
150304000000,乌达区,106.7326064,39.51146892
150402000000,红山区,118.9635635,42.27047844
150403000000,元宝山区,119.2954045,42.04512472
150404000000,松山区,118.9227827,42.30595349
150421000000,阿鲁科尔沁旗,120.0726139,43.87795341
150422000000,巴林左旗,119.3864433,43.97638259
150423000000,巴林右旗,118.6703943,43.54013155
150424000000,林西县,118.0624614,43.62421026
150425000000,克什克腾旗,117.5516204,43.27075759
150426000000,翁牛特旗,119.0125089,42.94201926
150428000000,喀喇沁旗,118.7104737,41.93221434
150429000000,宁城县,119.350609,41.60024515
150430000000,敖汉旗,119.9275779,42.29650709
150502000000,科尔沁区,122.262457,43.62871249
150521000000,科尔沁左翼中旗,123.3185885,44.13229423
150522000000,科尔沁左翼后旗,122.3635626,42.93956249
150523000000,开鲁县,121.3253857,43.60636943
150524000000,库伦旗,121.8174058,42.7412111
150525000000,奈曼旗,120.6646464,42.87184655
150526000000,扎鲁特旗,120.9186259,44.56221313
150581000000,霍林郭勒市,119.6704659,45.53751332
150602000000,东胜区,109.9695601,39.82798698
150603000000,康巴什区,109.8696274,39.61637815
150621000000,达拉特旗,110.0403661,40.41890715
150622000000,准格尔旗,111.2463984,39.87054027
150623000000,鄂托克前旗,107.4845847,38.18821674
150624000000,鄂托克旗,107.982445,39.09529341
150625000000,杭锦旗,108.7424129,39.83881577
150626000000,乌审旗,108.824435,38.61002652
150627000000,伊金霍洛旗,109.7545904,39.57009282
150702000000,海拉尔区,119.7424654,49.2182158
150703000000,扎赉诺尔区,117.6945323,49.46777018
150721000000,阿荣旗,123.46544,48.13197125
150722000000,莫力达瓦达斡尔族自治旗,124.5254766,48.48346383
150723000000,鄂伦春自治旗,123.7323451,50.59794793
150724000000,鄂温克族自治旗,119.7613513,49.15304476
150725000000,陈巴尔虎旗,119.4304625,49.33491429
150726000000,新巴尔虎左旗,118.2766084,48.22378676
150727000000,新巴尔虎右旗,116.8306324,48.6770536
150781000000,满洲里市,117.3854359,49.60409885
150782000000,牙克石市,120.7183468,49.29202369
150783000000,扎兰屯市,122.7444537,48.01995552
150784000000,额尔古纳市,120.1866337,50.24813176
150785000000,根河市,121.5275853,50.78614043
150802000000,临河区,107.3695338,40.75668073
150821000000,五原县,108.2734914,41.09445482
150822000000,磴口县,107.0145225,40.33647018
150823000000,乌拉特前旗,108.6586151,40.74210351
150824000000,乌拉特中旗,108.5195124,41.59334626
150825000000,乌拉特后旗,107.0815461,41.08942227
150826000000,杭锦后旗,107.1573724,40.89217942
150902000000,集宁区,113.120587,41.04114617
150921000000,卓资县,112.5844096,40.90029184
150922000000,化德县,114.0164088,41.90960259
150923000000,商都县,113.5846392,41.56756664
150924000000,兴和县,113.8405789,40.8793418
150925000000,凉城县,112.5106002,40.53716313
150926000000,察哈尔右翼前旗,113.2216053,40.7912673
150927000000,察哈尔右翼中旗,112.6425804,41.28327294
150928000000,察哈尔右翼后旗,113.1985309,41.441771
150929000000,四子王旗,111.7124193,41.53935335
150981000000,丰镇市,113.1166012,40.44180481
152201000000,乌兰浩特市,122.0996224,46.07865434
152202000000,阿尔山市,119.9506532,47.18305415
152221000000,科尔沁右翼前旗,121.9590903,46.08568563
152222000000,科尔沁右翼中旗,121.4835478,45.06647099
152223000000,扎赉特旗,122.9064444,46.72918954
152224000000,突泉县,121.6005454,45.38783034
152501000000,二连浩特市,111.9583632,43.64880018
152502000000,锡林浩特市,116.0936139,43.9383338
152522000000,阿巴嘎旗,114.9573671,44.02810159
152523000000,苏尼特左旗,113.6734799,43.86555366
152524000000,苏尼特右旗,112.648569,42.74736892
152525000000,东乌珠穆沁旗,116.9785044,45.51574331
152526000000,西乌珠穆沁旗,117.616377,44.59380291
152527000000,太仆寺旗,115.2905353,41.88229175
152528000000,镶黄旗,113.8545054,42.23766129
152529000000,正镶白旗,115.0366217,42.29260543
152530000000,正蓝旗,115.9986039,42.24711884
152531000000,多伦县,116.4925088,42.20892086
152921000000,阿拉善左旗,105.6725987,38.83909414
152922000000,阿拉善右旗,101.6734639,39.22224097
152923000000,额济纳旗,101.0624033,41.96029761
210102000000,和平区,123.4266443,41.79523605
210103000000,沈河区,123.465461,41.80227414
210104000000,大东区,123.4764047,41.81142517
210105000000,皇姑区,123.4316208,41.82604212
210106000000,铁西区,123.383436,41.80903783
210111000000,苏家屯区,123.3504346,41.67125364
210112000000,浑南区,123.4559899,41.72091567
210113000000,沈北新区,123.5907748,41.9198642
210114000000,于洪区,123.314633,41.79966826
210115000000,辽中区,122.7723784,41.52314908
210123000000,康平县,123.3375112,42.7499255
210124000000,法库县,123.4146211,42.50960655
210181000000,新民市,122.8425287,41.99151329
210202000000,中山区,121.6515474,38.92451112
210203000000,西岗区,121.6186251,38.92047269
210204000000,沙河口区,121.5945067,38.91354429
210211000000,甘井子区,121.531519,38.95800216
210212000000,旅顺口区,121.2685969,38.85683222
210213000000,金州区,121.7894356,39.05643299
210214000000,普兰店区,121.9464598,39.39808915
210224000000,长海县,122.5946265,39.27827022
210281000000,瓦房店市,121.9856375,39.63274075
210283000000,庄河市,122.9744955,39.68695608
210302000000,铁东区,122.9973997,41.09633187
210303000000,铁西区,122.9754903,41.12547526
210304000000,立山区,123.0354841,41.15611612
210311000000,千山区,122.9675742,41.08093861
210321000000,台安县,122.44255,41.41859037
210323000000,岫岩满族自治县,123.2875468,40.2958924
210381000000,海城市,122.6915694,40.88763395
210402000000,新抚区,123.9195823,41.86780586
210403000000,东洲区,124.0455497,41.85919094
210404000000,望花区,123.7906042,41.85903036
210411000000,顺城区,123.951414,41.88916379
210421000000,抚顺县,123.9215901,41.88703748
210422000000,新宾满族自治县,125.0463562,41.73996878
210423000000,清原满族自治县,124.9303603,42.10676099
210502000000,平山区,123.7746142,41.30160418
210503000000,溪湖区,123.7746105,41.33480293
210504000000,明山区,123.8234745,41.31493937
210505000000,南芬区,123.7514671,41.10709572
210521000000,本溪满族自治县,124.1275849,41.30790288
210522000000,桓仁满族自治县,125.3675444,41.2729253
210602000000,元宝区,124.402584,40.14225146
210603000000,振兴区,124.3259775,40.06130509
210604000000,振安区,124.4343869,40.16469703
210624000000,宽甸满族自治县,124.7904266,40.7375532
210681000000,东港市,124.1596104,39.86771619
210682000000,凤城市,124.0724217,40.45918048
210702000000,古塔区,121.134585,41.12290093
210703000000,凌河区,121.15759,41.12069061
210711000000,太和区,121.1104532,41.11510931
210726000000,黑山县,122.1329258,41.65949725
210727000000,义县,121.2455685,41.53893886
210781000000,凌海市,121.3625388,41.16648763
210782000000,北镇市,121.7834473,41.5944281
210802000000,站前区,122.2654374,40.67876413
210803000000,西市区,122.2135824,40.67211093
210804000000,鲅鱼圈区,122.1275735,40.23233985
210811000000,老边区,122.3864392,40.68638362
210881000000,盖州市,122.3555913,40.40616746
210882000000,大石桥市,122.5153795,40.65080216
210902000000,海州区,121.6694357,42.02373479
210903000000,新邱区,121.7993634,42.09393451
210904000000,太平区,121.6853841,42.01696785
210905000000,清河门区,121.4224789,41.78931855
210911000000,细河区,121.6863923,42.03187125
210921000000,阜新蒙古族自治县,121.763574,42.07136815
210922000000,彰武县,122.5454493,42.39270653
211002000000,白塔区,123.1811567,41.27604732
211003000000,文圣区,123.2380035,41.28999874
211004000000,宏伟区,123.2035802,41.22336811
211005000000,弓长岭区,123.4266154,41.15732704
211011000000,太子河区,123.1884566,41.2592539
211021000000,辽阳县,123.1124212,41.21167877
211081000000,灯塔市,123.3454622,41.43247413
211102000000,双台子区,122.046393,41.20607162
211103000000,兴隆台区,122.0764985,41.16449943
211104000000,大洼区,122.0885548,41.00817879
211122000000,盘山县,122.0035604,41.24826368
211202000000,银州区,123.8483864,42.29257368
211204000000,清河区,124.165563,42.55249479
211221000000,铁岭县,123.7353724,42.22922561
211223000000,西丰县,124.7336151,42.74401444
211224000000,昌图县,124.1175007,42.79217837
211281000000,调兵山市,123.5735087,42.47373801
211282000000,开原市,124.0445689,42.55207907
211302000000,双塔区,120.4604869,41.5717795
211303000000,龙城区,120.4435669,41.59846852
211321000000,朝阳县,120.3961897,41.50374544
211322000000,建平县,119.6493804,41.40945551
211324000000,喀喇沁左翼蒙古族自治县,119.7474141,41.13368912
211381000000,北票市,120.7776277,41.80648257
211382000000,凌源市,119.4073581,41.2516513
211402000000,连山区,120.8764817,40.78089381
211403000000,龙港区,120.9006208,40.7410566
211404000000,南票区,120.7564931,41.1130976
211421000000,绥中县,120.3504245,40.33184348
211422000000,建昌县,119.8435953,40.83037995
211481000000,兴城市,120.7645585,40.61655566
220102000000,南关区,125.3566098,43.86987303
220103000000,宽城区,125.3346245,43.94950224
220104000000,朝阳区,125.2954013,43.84064147
220105000000,二道区,125.3804676,43.87127652
220106000000,绿园区,125.2624426,43.8868104
220112000000,双阳区,125.6714479,43.53109131
220113000000,九台区,125.8455644,44.15779185
220122000000,农安县,125.1914841,44.43890395
220182000000,榆树市,126.5396094,44.84543973
220183000000,德惠市,125.7345152,44.52716107
220184000000,公主岭市,124.82945,43.510832
220202000000,昌邑区,126.5814487,43.88799247
220203000000,龙潭区,126.5685446,43.91634255
220204000000,船营区,126.5476497,43.8399274
220211000000,丰满区,126.5685705,43.82715158
220221000000,永吉县,126.5044157,43.67872068
220281000000,蛟河市,127.3514802,43.73000387
220282000000,桦甸市,126.7524842,42.97798278
220283000000,舒兰市,126.971377,44.41227003
220284000000,磐石市,126.0666163,42.9518175
220302000000,铁西区,124.3524668,43.15257539
220303000000,铁东区,124.4164827,43.16799399
220322000000,梨树县,124.3424012,43.31334552
220323000000,伊通满族自治县,125.3114846,43.35110367
220382000000,双辽市,123.5094378,43.52452738
220402000000,龙山区,125.1434524,42.90763401
220403000000,西安区,125.1553733,42.93330842
220421000000,东丰县,125.5373779,42.68331078
220422000000,东辽县,124.9975894,42.9318791
220502000000,东昌区,125.9335946,41.70840538
220503000000,二道江区,126.0495917,41.77996617
220521000000,通化县,125.7653919,41.68568224
220523000000,辉南县,126.0535813,42.69069988
220524000000,柳河县,125.751424,42.29087122
220581000000,梅河口市,125.7176078,42.54488389
220582000000,集安市,126.1995774,41.13129972
220602000000,浑江区,126.4236195,41.95042373
220605000000,江源区,126.597391,42.06293937
220621000000,抚松县,127.4553712,42.22733527
220622000000,靖宇县,126.819499,42.39476573
220623000000,长白朝鲜族自治县,128.2075842,41.42589581
220681000000,临江市,126.9245815,41.81767864
220702000000,宁江区,124.8234225,45.17803944
220721000000,前郭尔罗斯蒙古族自治县,124.8304556,45.12341609
220722000000,长岭县,123.9743741,44.28163828
220723000000,乾安县,124.0475638,45.00843432
220781000000,扶余市,126.0566062,44.99416842
220802000000,洮北区,122.8575098,45.62752469
220821000000,镇赉县,123.2065758,45.85311664
220822000000,通榆县,123.0945208,44.81896374
220881000000,洮南市,122.7944677,45.34113187
220882000000,大安市,124.2985043,45.51304515
222401000000,延吉市,129.5205201,42.91271701
222402000000,图们市,129.8503815,42.9742835
222403000000,敦化市,128.2386124,43.37829127
222404000000,珲春市,130.3726132,42.86851512
222405000000,龙井市,129.4326348,42.77153487
222406000000,和龙市,129.0173871,42.55232257
222424000000,汪清县,129.7776088,43.31845083
222426000000,安图县,128.9054485,43.11791695
230102000000,道里区,126.6234316,45.76184448
230103000000,南岗区,126.6756385,45.76586616
230104000000,道外区,126.655604,45.79777622
230108000000,平房区,126.6435471,45.6038623
230109000000,松北区,126.5164826,45.80859256
230110000000,香坊区,126.6696243,45.71361965
230111000000,呼兰区,126.594399,45.89520978
230112000000,阿城区,126.9643565,45.5542753
230113000000,双城区,126.3196231,45.38811152
230123000000,依兰县,129.5745197,46.33126029
230124000000,方正县,128.8356337,45.85775844
230125000000,宾县,127.473497,45.75246539
230126000000,巴彦县,127.410548,46.09128266
230127000000,木兰县,128.0503562,45.95687132
230128000000,通河县,128.7524163,45.99639259
230129000000,延寿县,128.3386058,45.4576412
230183000000,尚志市,128.0154882,45.21547394
230184000000,五常市,127.1735288,44.93784286
230202000000,龙沙区,123.9643762,47.32357698
230203000000,建华区,123.9613501,47.36055487
230204000000,铁锋区,123.9844157,47.34701886
230205000000,昂昂溪区,123.8294063,47.16133224
230206000000,富拉尔基区,123.6365098,47.21550408
230207000000,碾子山区,122.8943668,47.5232363
230208000000,梅里斯达斡尔族区,123.7595409,47.31554957
230221000000,龙江县,123.211539,47.34360574
230223000000,依安县,125.3124822,47.89948365
230224000000,泰来县,123.4236263,46.39782929
230225000000,甘南县,123.5124859,47.92688407
230227000000,富裕县,124.4805425,47.78022806
230229000000,克山县,125.8813783,48.04317236
230230000000,克东县,126.2553867,48.04824416
230231000000,拜泉县,126.1054215,47.6018673
230281000000,讷河市,124.8891678,48.47252804
230302000000,鸡冠区,130.9876316,45.30980634
230303000000,恒山区,130.9113852,45.21697188
230304000000,滴道区,130.8505805,45.35443362
230305000000,梨树区,130.7033961,45.09824178
230306000000,城子河区,131.0184686,45.34443519
230307000000,麻山区,130.4845364,45.217935
230321000000,鸡东县,131.1305585,45.26618456
230381000000,虎林市,132.9434657,45.76894691
230382000000,密山市,131.8535311,45.53564081
230402000000,向阳区,130.300468,47.34858089
230403000000,工农区,130.2816173,47.3244303
230404000000,南山区,130.2935403,47.32124594
230405000000,兴安区,130.2455457,47.25871627
230406000000,东山区,130.3233611,47.34498714
230407000000,兴山区,130.3099891,47.36400248
230421000000,萝北县,130.835495,47.5834222
230422000000,绥滨县,131.8594865,47.29526546
230502000000,尖山区,131.1653418,46.65258592
230503000000,岭东区,131.171547,46.59901433
230505000000,四方台区,131.3456574,46.60201229
230506000000,宝山区,131.4073752,46.58359834
230521000000,集贤县,131.1474345,46.73451779
230522000000,友谊县,131.8145949,46.77297322
230523000000,宝清县,132.2035941,46.33265182
230524000000,饶河县,134.0204689,46.80418274
230602000000,萨尔图区,125.1335101,46.63893644
230603000000,龙凤区,125.1404726,46.56767807
230604000000,让胡路区,124.8775988,46.65807846
230605000000,红岗区,124.8974774,46.40431311
230606000000,大同区,124.8193768,46.04558395
230621000000,肇州县,125.2753682,45.70510799
230622000000,肇源县,125.0845726,45.52415291
230623000000,林甸县,124.8696504,47.1772344
230624000000,杜尔伯特蒙古族自治县,124.4493588,46.86876776
230717000000,伊美区,128.9138428,47.73401777
230718000000,乌翠区,128.6764563,47.73279647
230719000000,友好区,128.8434433,47.84696632
230722000000,嘉荫县,130.4105555,48.89498347
230723000000,汤旺县,129.5774481,48.45869972
230724000000,丰林县,129.5402477,48.29613124
230725000000,大箐山县,129.0274252,47.03457195
230726000000,南岔县,129.2895718,47.14374991
230751000000,金林区,129.4356127,47.41871371
230781000000,铁力市,128.0383649,46.99294862
230803000000,向阳区,130.3726119,46.81351182
230804000000,前进区,130.3816483,46.81962651
230805000000,东风区,130.4105608,46.82838515
230811000000,郊区,130.3333781,46.81616811
230822000000,桦南县,130.560385,46.24507748
230826000000,桦川县,130.7255494,47.02881685
230828000000,汤原县,129.911645,46.73532672
230881000000,同江市,132.5175095,47.64798068
230882000000,富锦市,132.0445388,47.25593257
230883000000,抚远市,134.3144896,48.3709447
230902000000,新兴区,130.9383709,45.82231033
230903000000,桃山区,131.0264442,45.77179992
230904000000,茄子河区,131.0744806,45.79123818
230921000000,勃利县,130.5985326,45.76096431
231002000000,东安区,129.6334777,44.58746038
231003000000,阳明区,129.6425274,44.60177503
231004000000,爱民区,129.5983637,44.60235034
231005000000,西安区,129.6224129,44.58386108
231025000000,林口县,130.2887477,45.28546041
231081000000,绥芬河市,131.1573922,44.41815437
231083000000,海林市,129.3874268,44.59987197
231084000000,宁安市,129.489368,44.34698358
231085000000,穆棱市,130.5305585,44.92478459
231086000000,东宁市,131.1315436,44.09610149
231102000000,爱辉区,127.5066323,50.25770962
231123000000,逊克县,128.4855846,49.56949144
231124000000,孙吴县,127.3423877,49.43145061
231181000000,北安市,126.4973797,48.24741953
231182000000,五大连池市,126.2115552,48.52260955
231183000000,嫩江市,125.2276347,49.19132018
231202000000,北林区,126.9914489,46.64349267
231221000000,望奎县,126.4923849,46.8391676
231222000000,兰西县,126.2946195,46.25809517
231223000000,青冈县,126.1004889,46.71068498
231224000000,庆安县,127.5146122,46.88574447
231225000000,明水县,125.9124827,47.17948337
231226000000,绥棱县,127.1205151,47.24251579
231281000000,安达市,125.3141247,46.45796584
231282000000,肇东市,125.9685374,46.05693829
231283000000,海伦市,126.9365086,47.45690384
232701000000,漠河市,122.5454208,52.97830368
232721000000,呼玛县,126.6596499,51.73094675
232722000000,塔河县,124.7165125,52.34030508
310101000000,黄浦区,121.4915856,31.23724715
310104000000,徐汇区,121.4433964,31.19455677
310105000000,长宁区,121.4304544,31.22684797
310106000000,静安区,121.4534318,31.23384493
310107000000,普陀区,121.4035693,31.25497337
310109000000,虹口区,121.5115865,31.2697467
310110000000,杨浦区,121.5325199,31.26552414
310112000000,闵行区,121.3886119,31.11884258
310113000000,宝山区,121.496563,31.41027947
310114000000,嘉定区,121.2725951,31.38015534
310115000000,浦东新区,121.5504546,31.22734829
310116000000,金山区,121.34848,30.74785238
310117000000,松江区,121.2344796,31.03713518
310118000000,青浦区,121.1305531,31.15545432
310120000000,奉贤区,121.4805037,30.92372011
310151000000,崇明区,121.4035569,31.62856998
320102000000,玄武区,118.8044126,32.05475668
320104000000,秦淮区,118.8004074,32.04513861
320105000000,建邺区,118.7385694,32.0093697
320106000000,鼓楼区,118.776519,32.07240516
320111000000,浦口区,118.6346041,32.06467928
320113000000,栖霞区,118.915423,32.10260021
320114000000,雨花台区,118.7854454,31.99785881
320115000000,江宁区,118.8465671,31.95852687
320116000000,六合区,118.8274713,32.32866604
320117000000,溧水区,119.0344039,31.6572837
320118000000,高淳区,118.8984977,31.33363912
320205000000,锡山区,120.3634257,31.59476163
320206000000,惠山区,120.3045956,31.68674134
320211000000,滨湖区,120.2915475,31.5346397
320213000000,梁溪区,120.3095995,31.57164502
320214000000,新吴区,120.3709401,31.49716625
320281000000,江阴市,120.291568,31.92604491
320282000000,宜兴市,119.831606,31.34295662
320302000000,鼓楼区,117.1925787,34.29376008
320303000000,云龙区,117.2584239,34.25908669
320305000000,贾汪区,117.4694304,34.4416204
320311000000,泉山区,117.2005905,34.24994287
320312000000,铜山区,117.1755696,34.18610045
320321000000,丰县,116.6647373,34.70217569
320322000000,沛县,116.9425856,34.76515196
320324000000,睢宁县,117.9474328,33.91878942
320381000000,新沂市,118.3615365,34.37561095
320382000000,邳州市,118.0191233,34.34464552
320402000000,天宁区,119.9804632,31.78557027
320404000000,钟楼区,119.9084627,31.80764666
320411000000,新北区,119.9674572,31.86939224
320412000000,武进区,119.9486117,31.70644661
320413000000,金坛区,119.6045709,31.72889303
320481000000,溧阳市,119.491506,31.42210229
320505000000,虎丘区,120.5784718,31.30193288
320506000000,吴中区,120.6385075,31.26826145
320507000000,相城区,120.6485659,31.37468992
320508000000,姑苏区,120.623455,31.3418313
320509000000,吴江区,120.6515672,31.14464419
320581000000,常熟市,120.7594959,31.65953828
320582000000,张家港市,120.5615536,31.88114054
320583000000,昆山市,120.9874525,31.39086343
320585000000,太仓市,121.1355953,31.46459935
320612000000,通州区,121.0814255,32.07035574
320613000000,崇川区,120.8634202,32.01592303
320614000000,海门区,121.1884365,31.87361173
320623000000,如东县,121.1924379,32.33587289
320681000000,启东市,121.6634737,31.81423285
320682000000,如皋市,120.5794656,32.37785149
320685000000,海安市,120.4744331,32.53919574
320703000000,连云区,119.3465878,34.76533714
320706000000,海州区,119.1694081,34.57745612
320707000000,赣榆区,119.1794346,34.84768246
320722000000,东海县,118.7595651,34.54791863
320723000000,灌云县,119.2465335,34.28861606
320724000000,灌南县,119.3225382,34.09259131
320803000000,淮安区,119.1474632,33.50899984
320804000000,淮阴区,119.0414217,33.63815042
320812000000,清江浦区,119.0324136,33.55856224
320813000000,洪泽区,118.8795836,33.29962468
320826000000,涟水县,119.2664484,33.78707871
320830000000,盱眙县,118.5514413,33.01825474
320831000000,金湖县,119.0264691,33.03128383
320902000000,亭湖区,120.2045782,33.39589349
320903000000,盐都区,120.1605033,33.34402032
320904000000,大丰区,120.5074388,33.20475985
320921000000,响水县,119.5846011,34.204743
320922000000,滨海县,119.8276211,33.99564655
320923000000,阜宁县,119.8095807,33.76507873
320924000000,射阳县,120.3328172,33.77229082
320925000000,建湖县,119.8055313,33.46983298
320981000000,东台市,120.3265371,32.87271631
321002000000,广陵区,119.4385048,32.40066116
321003000000,邗江区,119.4043851,32.38275136
321012000000,江都区,119.576603,32.44029451
321023000000,宝应县,119.3655557,33.24720546
321081000000,仪征市,119.1914671,32.27809048
321084000000,高邮市,119.4656156,32.78714702
321102000000,京口区,119.4756037,32.20378548
321111000000,润州区,119.4184405,32.20149484
321112000000,丹徒区,119.4405008,32.1379204
321181000000,丹阳市,119.6125006,32.01592027
321182000000,扬中市,119.8035196,32.24296719
321183000000,句容市,119.1754332,31.95092349
321202000000,海陵区,119.925525,32.49673155
321203000000,高港区,119.888421,32.32486247
321204000000,姜堰区,120.1333983,32.51523367
321281000000,兴化市,119.8575141,32.91782421
321282000000,靖江市,120.283532,31.98817008
321283000000,泰兴市,120.0585994,32.17747402
321302000000,宿城区,118.2495671,33.96867763
321311000000,宿豫区,118.3364009,33.9548044
321322000000,沭阳县,118.8104191,34.11745421
321323000000,泗阳县,118.709466,33.72832831
321324000000,泗洪县,118.2224159,33.46573259
330102000000,上城区,120.2042899,30.23261819
330105000000,拱墅区,120.1480329,30.32520454
330106000000,西湖区,120.136438,30.26591633
330108000000,滨江区,120.2184712,30.21433295
330109000000,萧山区,120.2704706,30.18751122
330110000000,余杭区,119.9858869,30.28040507
330111000000,富阳区,119.9665557,30.05472297
330112000000,临安区,119.7315174,30.2398056
330113000000,临平区,120.3065922,30.42473927
330114000000,钱塘区,120.5004795,30.32932322
330122000000,桐庐县,119.6975988,29.79858479
330127000000,淳安县,119.0483923,29.61495037
330182000000,建德市,119.2873981,29.48115403
330203000000,海曙区,121.5574031,29.86572071
330205000000,江北区,121.5604213,29.89294838
330206000000,北仑区,121.8505762,29.90465936
330211000000,镇海区,121.6030464,29.9709379
330212000000,鄞州区,121.5554271,29.82420635
330213000000,奉化区,121.4135278,29.66114641
330225000000,象山县,121.8755639,29.48227065
330226000000,宁海县,121.4364318,29.29431744
330281000000,余姚市,121.1605851,30.04273464
330282000000,慈溪市,121.2725961,30.17525661
330302000000,鹿城区,120.6615865,28.02035161
330303000000,龙湾区,120.8194676,27.93865224
330304000000,瓯海区,120.6214472,27.97285735
330305000000,洞头区,121.1635486,27.84187032
330324000000,永嘉县,120.6885241,28.15645033
330326000000,平阳县,120.5725154,27.6677244
330327000000,苍南县,120.4335951,27.52306679
330328000000,文成县,120.0974885,27.79321715
330329000000,泰顺县,119.7235373,27.56217056
330381000000,瑞安市,120.6615822,27.78395074
330382000000,乐清市,120.9925019,28.11818
330383000000,龙港市,120.5939862,27.53618129
330402000000,南湖区,120.7896101,30.75154681
330411000000,秀洲区,120.7154371,30.77020721
330421000000,嘉善县,120.9325106,30.83712219
330424000000,海盐县,120.9524453,30.53187289
330481000000,海宁市,120.6865651,30.51792377
330482000000,平湖市,121.0225753,30.682241
330483000000,桐乡市,120.5715432,30.63631119
330502000000,吴兴区,120.1916047,30.86295545
330503000000,南浔区,120.4246014,30.85524298
330521000000,德清县,119.9834647,30.54862824
330522000000,长兴县,119.9174983,31.03257933
330523000000,安吉县,119.6865634,30.64442479
330602000000,越城区,120.5884367,29.99530996
330603000000,柯桥区,120.5019519,30.08930304
330604000000,上虞区,120.8745099,30.03824297
330624000000,新昌县,120.9105697,29.50554108
330681000000,诸暨市,120.2534083,29.71493465
330683000000,嵊州市,120.8374373,29.56732699
330702000000,婺城区,119.5785926,29.09177544
330703000000,金东区,119.6995824,29.10476502
330723000000,武义县,119.8225656,28.89824379
330726000000,浦江县,119.8984361,29.45869285
330727000000,磐安县,120.4565131,29.06010318
330781000000,兰溪市,119.4665987,29.21404435
330782000000,义乌市,120.081581,29.31114988
330783000000,东阳市,120.2484219,29.29586107
330784000000,永康市,120.0545507,28.89420397
330802000000,柯城区,118.8775839,28.97420365
330803000000,衢江区,118.9655391,28.98623791
330822000000,常山县,118.5175566,28.90699795
330824000000,开化县,118.4214593,29.14318752
330825000000,龙游县,119.1784183,29.03448655
330881000000,江山市,118.6335833,28.74286848
330902000000,定海区,122.1136008,30.02546238
